"publishDate","publishMs","songId","title","artists","albumId","album","durationSec","fee","orpheus","webUrl"
"2018-07-19","1531929600000","1294804343","intro","SevenGurusFamily/连麻Swimming/SASIOVERLXRD","71849511","OVERLXRD!!","164","0","orpheus://song/1294804343/?autoplay=1","https://music.163.com/song?id=1294804343"
"2018-07-19","1531929600000","1294803518","SSS（prod:HIGH FLOWN）","SevenGurusFamily/连麻Swimming/SASIOVERLXRD","71849511","OVERLXRD!!","166","0","orpheus://song/1294803518/?autoplay=1","https://music.163.com/song?id=1294803518"
"2018-12-30","1546145952312","1336266401","GAJA（by. Asian man）","SASIOVERLXRD/连麻Swimming/2kc_AAA","74999965","OVERLXRD III","195","0","orpheus://song/1336266401/?autoplay=1","https://music.163.com/song?id=1336266401"
"2018-12-30","1546145952312","1336260022","intro","SASIOVERLXRD/连麻Swimming","74999965","OVERLXRD III","64","0","orpheus://song/1336260022/?autoplay=1","https://music.163.com/song?id=1336260022"
"2018-12-30","1546145952312","1336262747","Ghost Cypher ft.2kcAAA Gibb-Z（by.Ghxst）","SASIOVERLXRD/2kc_AAA/连麻Swimming/Gibb-Z黄泽","74999965","OVERLXRD III","206","0","orpheus://song/1336262747/?autoplay=1","https://music.163.com/song?id=1336262747"
"2018-12-30","1546145952312","1336268217","I Forgot（Let Me In remix）","SASIOVERLXRD/连麻Swimming","74999965","OVERLXRD III","122","0","orpheus://song/1336268217/?autoplay=1","https://music.163.com/song?id=1336268217"
"2018-12-30","1546145952312","1336260021","Dark（by. Penacho）","SASIOVERLXRD/连麻Swimming","74999965","OVERLXRD III","135","0","orpheus://song/1336260021/?autoplay=1","https://music.163.com/song?id=1336260021"
"2018-12-30","1546145952312","1336261921","bad feeling ( by: Thaibeat)","连麻Swimming","74999965","OVERLXRD III","170","0","orpheus://song/1336261921/?autoplay=1","https://music.163.com/song?id=1336261921"
"2019-02-14","1550135025237","1345933441","HOE (by. Ymb cash)","连麻Swimming","75522535","HOE","127","0","orpheus://song/1345933441/?autoplay=1","https://music.163.com/song?id=1345933441"
"2019-05-10","1557482980087","1364418035","南柯一梦(by：ronsupreme)","连麻Swimming/qasaluvlena","79018776","YELLER","205","0","orpheus://song/1364418035/?autoplay=1","https://music.163.com/song?id=1364418035"
"2019-06-03","1559543359250","1369394242","A$AP Ferg-DAWG（连麻Swimming / SASI / 2KC_AAA remix）","连麻Swimming/SASIOVERLXRD/2KC_AAA","79493595","DAWG","149","0","orpheus://song/1369394242/?autoplay=1","https://music.163.com/song?id=1369394242"
"2019-09-05","1567612800000","1388877352","WHAT?","Tony KillaR/连麻Swimming","81330131","玖陆陆陆","142","0","orpheus://song/1388877352/?autoplay=1","https://music.163.com/song?id=1388877352"
"2020-06-21","1592668800000","1457289806","Happy Birthday (Live)","连麻Swimming","91317676","说唱听我的 第2期","94","0","orpheus://song/1457289806/?autoplay=1","https://music.163.com/song?id=1457289806"
"2020-06-28","1593273600000","1458780559","上当了 (Live)","Kc/连麻Swimming/Lee A/Maxwell韩浩翔/IceCraz","91648095","说唱听我的 第3期","180","0","orpheus://song/1458780559/?autoplay=1","https://music.163.com/song?id=1458780559"
"2020-07-12","1594483200000","1462330535","I am here (Live)","lil milk/连麻Swimming","92332713","说唱听我的 第5期","200","0","orpheus://song/1462330535/?autoplay=1","https://music.163.com/song?id=1462330535"
"2020-07-26","1595692800000","1465950766","Monster5 (Live)","aZi/lil MILK/连麻Swimming/Kc/Lil Howcy","93048813","说唱听我的 第7期","318","0","orpheus://song/1465950766/?autoplay=1","https://music.163.com/song?id=1465950766"
"2020-08-02","1596297600000","1467888684","像极了 (Live)","aZi/Lil Howcy/lil MILK/连麻Swimming/Kc","93378315","说唱听我的 第8期","196","0","orpheus://song/1467888684/?autoplay=1","https://music.163.com/song?id=1467888684"
"2020-08-02","1596297600000","1467892092","野孩子 (Live)","连麻Swimming/Kc","93378315","说唱听我的 第8期","258","0","orpheus://song/1467892092/?autoplay=1","https://music.163.com/song?id=1467892092"
"2020-08-09","1596902400000","1469769298","In my zone (Live)","Ghost (王琳凯)/连麻Swimming","93732227","说唱听我的 第9期","200","0","orpheus://song/1469769298/?autoplay=1","https://music.163.com/song?id=1469769298"
"2020-08-16","1597507200000","1471706410","丢人吗？ (Live)","连麻Swimming","94073058","说唱听我的 第10期","260","0","orpheus://song/1471706410/?autoplay=1","https://music.163.com/song?id=1471706410"
"2021-04-19","1618761600000","1853864505","街头智慧Ft.连麻swimming（Prod.TnT）","JinJiBeWater_隼/连麻Swimming","126303589","树敌SHOOTING","217","0","orpheus://song/1853864505/?autoplay=1","https://music.163.com/song?id=1853864505"
"2021-04-19","1618761600000","1867888613","SHOOTING STAR &Sasioverlxrd&Rich Nomadic&连麻Swimming","JinJiBeWater_隼/RICHNOMADIC/SASIOVERLXRD/连麻Swimming","126303589","树敌SHOOTING","208","0","orpheus://song/1867888613/?autoplay=1","https://music.163.com/song?id=1867888613"
"2021-07-28","1627401600000","1864871516","自立巷 (prod RokitReady)","连麻Swimming/艾志恒Asen","131027226","CHUNGHWA","212","0","orpheus://song/1864871516/?autoplay=1","https://music.163.com/song?id=1864871516"
"2021-07-28","1627401600000","2078013213","小麻 (prod 黄河)","连麻Swimming","131027226","CHUNGHWA","132","0","orpheus://song/2078013213/?autoplay=1","https://music.163.com/song?id=2078013213"
